conversation_id_str,created_at,tweet,label
1.89E+18,Sun Feb 02 06:36:58 +0000 2025,gopaylater limitnya udah 20 juta eh skrg malah mau fully pindah ke tiktokpaylater emang bener gais?,netral 
1.91E+18,Fri Apr 11 06:51:03 +0000 2025,"Laper oii ini pengen makan tp beli paek gopaylater, ini kapan aktif gopaylaternya njir",negatif
1.89E+18,Sat Feb 01 11:11:09 +0000 2025,hi @gopayindonesia mau melunasi gopaylater orang yang sudah meninggal dan tidak ada akses ke perangkat lama,netral 
1.87E+18,Thu Jan 02 08:05:12 +0000 2025,Kalian ada gk si yg aktifin gopaylater? Kek gue ngiler bgt dg promoannya tp gue gk pernah make begituan dan trust issue juga. Kalau ada yg make boleh spill plus minusnya dong,netral 
1.88E+18,Sat Jan 11 06:46:23 +0000 2025,GoPaylater udah gak jadi pilihan utama paylater di Tokped biasanya muncul paling depan. Sekarang dah pake paylater tiktok ternyata....,netral 
1.90E+18,Fri Feb 28 07:22:26 +0000 2025,Gopay lagi maintenance kah ?? Udah bayar gopaylater tapi statusnya masih diproses @gopayindonesia,negatif
1.88E+18,Thu Jan 16 03:35:50 +0000 2025,Gua terkadang suka kaget ngeliat limit di Spaylater dan Gopaylater gua sampe nyentuh 2 digit padahal gua kalau pake 2 sistem itu nggak pernah lebih dari 100-150k/bulannya. Apa karena gua selalu bayar tagihannya sebelum jatuh tempo ya? Dan alhamdulillah nggak pernah telat.,positif
1.89E+18,Thu Feb 13 08:10:05 +0000 2025,gopaylater aman ga yaa? misal pengen di nonaktifkan lg bisa engga? takut kena kasus kek ke hack. pengen ngaktifin karna pen dpt promo + lagi gada uang juga :'',netral 
1.89E+18,Tue Feb 25 16:42:54 +0000 2025,eh kalau buka puasa bayarnya pake gopaylater dosa ga ya,netral 
1.89E+18,Thu Feb 13 20:42:00 +0000,Ini ga ada yg mau ngasi gw duit apa ya bingung banget mau bayar gopaylater pake apaan,negatif
1.88E+18,Tue Jan 28 03:07:55 +0000 2025,Ya ampun saking apanya gue baru ngeh buka gojek lgi stlah smnggu order goride ternyata Minggu kmrn bayar goride tuh pake gopaylater anjir perasaan gue klik tunai dah tapi si mang gojek nya Nerima aja duit yg gue kasih tuh. Ahahah grgr ketololal gue bayar double,netral 
1.89E+18,Thu Feb 27 05:10:06 +0000 2025,gopaylater bisa dinonaktifkan ga ya guys? aku pgn aktifin tapi takutt suatu saat kena hack kek orang-orang hhu :'',negatif
1.89E+18,Mon Feb 10 08:35:37 +0000 2025,anjrit spaylater sama gopaylater lagi error yak?? client gue mau scan qris bayar ga bisa cokkkk ,negatif
1.88E+18,Thu Jan 30 06:47:52 +0000 2025,Untung inget gopaylater blum dibayar jir dia dendanya gocap kalo telat sehari doang,negatif
1.86E+18,Mon Dec 02 02:11:03 +0000 2024,lupa bayar gopaylater denda 50k,negatif
1.87E+18,Thu Dec 19 02:19:16 +0000 2024,ini gopaylater ak blm pernah dipake kenapa di block sih @gopayindonesia ?????,negatif
1.86E+18,Mon Dec 02 07:53:14 +0000 2024,lumayan bgt diskon gopaylater abis tu lgsg bayar,positif
1.87E+18,Sat Dec 28 13:08:24 +0000 2024,akhirnya tau gimana cara nonaktifin spaylater skrg tinggal gopaylater nih semoga bisa nonaktif juga,negatif
1.87E+18,Mon Dec 09 03:46:28 +0000 2024,guys ada yg pernah nyoba ngajuin penghapusan denda gopaylater?,netral 
1.85E+18,Fri Oct 18 20:49:47 +0000 2024,Ga ngotak emg bunga gopaylater,negatif
1.85E+18,Wed Nov 06 12:46:53 +0000 2024,"Berkat gagal bayar 3 app bisa lunas. gopaylater, shopeepaylater sama kredivo. ada hikmahnya juga ga trnyata gagal bayar ini wkwkw",netral 
1.87E+18,Fri Dec 27 07:51:28 +0000 2024,emang bulan ini boros sih tapi gopaylater di blokir katanya gara2 ada aktifitas mencurigakan. ya gua apa2 make gopay ya transaksi Qris Gopay terus tiba2 di blokir padahal tagihan udah lunas yang bulan ini. jatuh tempo selanjutnya juga masih sebulan lebih. bener2 dah ya,negatif
1.83E+18,Wed Sep 04 17:23:29 +0000 2024,Ternyata paling ngeri tu kalo make gopaylater yaak telat sehari aja dendanya 50 ribu sendirian. Bangsat bangun bangun kagettt bener dapat notif denda 50 ribu ku kira ya kek lainnya yg masih mending. Tagihannya 26 dendanya 50 ga ngotak,negatif
1.85E+18,Fri Nov 01 01:48:30 +0000 2024,Itulah kenapa ampe sekarang gw gak mau pake paylater paylateran. Mo gojek/gopaylater kek shopee paylater kek or apapun no.,negatif
1.86E+18,Mon Nov 18 04:00:36 +0000 2024,Kalau ada yg pada daftar GoPay Later dengan tujuan biar dapat banyak diskon di GoFood saranku buat fikir lagi dulu karena gw udah coba daftar ternyata setelah 2x pakai voucher diskon 70% GoPaylater diskonnya udah ilang gak ada...,negatif
1.84E+18,Sat Sep 21 04:04:27 +0000 2024,Bjir takut bgt limit Gopaylater naik 2jt,negatif
1.87E+18,Wed Dec 11 02:03:49 +0000 2024,Kalau untuk gopaylater yang gk pernah digunakan apakah akan tetap harus bayar cicilan kah? Kalau ya itu gimana ya cara nonaktifkan? Apa harus nonaktif akunnya dulu? Masalahnya baru pertama kali dan tidak tau untuk hal ini.,netral 
1.86E+18,Mon Dec 02 04:52:38 +0000 2024,gopaylater tagihannya kecil lupa bayar tanggal 1. eh dendanya 50rb anjir,negatif
1.82E+18,Tue Aug 06 12:24:00 +0000 2024,"GoPayLater ini lucu banget, bisanya nagih doang, tapi dipakai buat GoFood aja nggak bisa. Gokil, bener-bener kocak!",negatif
1.86E+18,Thu Dec 05 11:03:15 +0000 2024,Ini costumer gojek yang pesan gofood pakai gopaylater nggak akan bisa kasih tip driver lewat aplikasi.,negatif
1.85E+18,Tue Oct 15 13:35:07 +0000 2024,Gopaylater sekarang aneh banget dah ku ga pernah telattt tapii baru coba sekali lnsng kena blokir tuh mksdnya gmn? Gopay nih awal berguna kalo lg seret ongkos ke kantor pake gojek skg kek tai banget,negatif
1.84E+18,Sun Sep 22 11:06:50 +0000 2024,gopaylater masih aman ga di telat bayar?,netral 
1.85E+18,Wed Oct 23 23:00:23 +0000 2024,Aku gabisa belanja lake gopaylater kenapa ya @tokopedia,negatif
1.86E+18,Mon Nov 18 02:34:55 +0000 2024,ada yg pernah pake gopaylater ga utk gofood. itu bisa langsung lunasin gak? soalnya promonya mayan ?,positif
1.85E+18,Thu Oct 31 10:23:16 +0000 2024,daftar gopaylater biar dapet disc murah,positif
1.86E+18,Thu Dec 05 09:53:43 +0000 2024, Gopaylater limitnya nembus 20jt. Bisa distop ga sih? Mohon yg tau info ngeri gue nominalnya gurih,negatif
1.84E+18,Mon Sep 23 03:26:47 +0000 2024,bunga gopaylater tuh paling gila sih apalagi potong atasnya gak manusiawi,negatif
1.86E+18,Mon Dec 02 03:55:47 +0000 2024,ANJINGGGG GUE LUPA BAYAR TAGIHAN GOPAYLATER GUE SEHARI DENDA 50RB MONYET MONYETTTTTT sayang bgt fak pdhl tagihan gue cuma 60rebu sekarang jadi 110rebu,negatif
1.86E+18,Sat Nov 09 12:55:29 +0000 2024,pesona disc gopaylater 76k wkwk yeuu ga tertarik,negatif
1.87E+18,Wed Dec 11 04:19:36 +0000 2024,sumpah kaget bgt waktu itu pinjem gopaylater buat makan karna males ngisi gopay tau pagi ini di teror kayak gua ngutang miliaran anjg kaget bgt gak lagi dah trauma bener gua udah diancem kayak kabur padahal masih pagi jir dan gak lagi pake mending ngisi drpd gini,negatif
1.84E+18,Wed Oct 02 07:01:37 +0000 2024,gopaylater anteng bgt (takut nelpon kondar bjir) trus dc nya baek dan ramah plss begini terus ya sampe aku bisa lunasin... plss bangettt makin semangat nabungg,positif
1.84E+18,Fri Sep 27 04:32:29 +0000 2024,seru banget habis gajian nabung di spaylater dan gopaylater ,negatif
1.72E+18,Sat Oct 28 02:58:18 +0000 2023,Ada yang pake gopaylater gak? Nebeng cek harga dong,netral 
1.74E+18,Wed Dec 20 11:58:50 +0000 2023,Stop deh gw gamau lagi make gopaylater buat jjan gofood,negatif
1.74E+18,Mon Dec 18 03:26:20 +0000 2023,hahahaha kmrn jd miskin bgt grgr bayar gopaylater,negatif
1.71E+18,Sun Oct 01 02:29:03 +0000 2023,mulai deh gopaylater gangguan gajelas lagi,negatif
1.74E+18,Thu Dec 14 12:37:30 +0000 2023,beli pulsa pake gopaylater / via tokped bisa ngga ya?,netral 
1.74E+18,Mon Dec 18 07:26:12 +0000 2023,Minggu ini ada rezeki yang tidak disangka2 untuk bayar 4 pinjol (adakami akulaku gopaylater krepin) sampe LUNAS,netral 
1.72E+18,Thu Nov 02 06:37:35 +0000 2023,NGAKK BGT DENDA GOPAYLATER UDAH KEK CICILAN KPR,negatif
1.73E+18,Sun Dec 10 14:37:09 +0000 2023,gopaylater sekarang udah gada biaya adminnya kah?,netral 
1.69E+18,Fri Aug 04 09:37:22 +0000 2023,Kyknya tiap gue kelar bayar gopaylater sistemnya berubah mulu :/,negatif
1.73E+18,Thu Dec 07 04:06:52 +0000 2023,guys kalo pake gopaylater bisa lgsg dibayar gasih? mau co barang di tokped trs kalo pake paylater diskon nya lumayan banget tapi pgn lgsg bayar gamau bayar ntar,positif
1.74E+18,Wed Dec 20 11:50:24 +0000 2023,terharu limit gopaylater naik setelah stuck di gope,positif
1.72E+18,Tue Nov 07 12:42:21 +0000 2023,"Eh gais gopaylater bisa langsung di lunasin gak sih pas makanan dateng?	",netral 
1.73E+18,Mon Dec 11 08:32:04 +0000 2023,halodoc gabisa pake gopaylater lg ya?,netral 
1.74E+18,Sat Dec 23 04:42:57 +0000 2023,sumpah ini gopaylater berani bgt ngasih limit 10jt wkwkkw,positif
1.74E+18,Fri Dec 29 12:56:49 +0000 2023,ah monyet padahal aktivasi gopaylater karna mau nyicil hp TERNYATA LIMITNYA KURANG,negatif
1.74E+18,Sun Dec 17 18:48:28 +0000 2023,Gopaylater limit 50k aja diblokir su asu,negatif
1.73E+18,Mon Nov 20 10:20:32 +0000 2023,Baru pake 2bln gopaylater biasanya bayar tagihan juga cuma 150k-an karena dipake pas urgent aja. Tapi ini sehari bisa masuk 5 nomor ga dikenal cek di get contact tuh spam &amp; penipuan. Ini berarti gegara gopay later dong? Sblmnya ga pernah loh masuk gini? @gojekindonesia,negatif
1.73E+18,Sat Nov 18 01:21:22 +0000 2023,gopaylater masih error kah? setiap pembayaran untuk apapun gagal padahal limit masih ada + tidak pernah telat bayar,negatif
1.73E+18,Fri Dec 08 00:44:18 +0000 2023,kalian uda ada yang pernah jajan pake gopaylater belum? itu sistem pelunasan nya gimana ya aku bingung njir,netral 
1.72E+18,Tue Oct 31 13:10:24 +0000 2023,gopaylater bisa buat transaksi tiketcom nih buka jasa kali ya hehe,positif
1.73E+18,Fri Dec 01 13:07:12 +0000 2023,"Bener-bener nyesel banget sih kalau udah kejadian begini. Udah terlanjur minjem di SPinjam, padahal nggak sesuai sama budget. Tapi kalau kemarin nggak minjem lewat GoPayLater, gue nggak bakal bisa bayar. Sekarang malah jadi bingung sendiri, udah nggak tahu harus gimana... pasrah aja. Pengen war barang incaran, tapi ya ampun, duit hasil jastip gue seratus ribu juga udah ludes. :(",negatif
1.74E+18,Fri Dec 29 05:06:30 +0000 2023,enak nya shoppepay later itu ada proteksi keterlambatan jadi kalo terlambat ga kena denda gitu beda dengan gopaylater yang gada proteksi nya maka dari itu marilah kita ngutang,negatif
1.73E+18,Tue Nov 28 10:25:17 +0000 2023,Ada yang sama gak buka gofood liat promo dan harus pake gopaylater. Giliran mau dipake eh gopaylaternya gangguan dan tiba-tiba normal pas promonya udah abis,negatif
1.71E+18,Sun Sep 24 08:22:45 +0000 2023,lumayan juga bunga gopaylater kalo cicilan 1 atau 3 bulan kena 2% tapi klo 6 atau 12 bln kena 2 75% berasa beda nya,positif
1.73E+18,Fri Nov 17 16:34:25 +0000 2023,Gopaylater saya ko gabisa ya?padahal ada limitnya? @findayaindo @gopayindonesia,negatif
1.73E+18,Mon Dec 04 08:10:04 +0000 2023,kok dari tadi gabisa pencairan gopaylater mulu yaaa pas mau bayar gaada opsi paylater nyaa :(( ada yg tau ga kenapa,negatif
1.71E+18,Fri Sep 29 04:58:09 +0000 2023,Mending baliikin sistem gopaylater yg kayak dulu gak sih,negatif
1.71E+18,Fri Oct 13 06:06:51 +0000 2023,pengen nyoba gopaylater dah buat jajan wkwk,positif
1.74E+18,Fri Dec 15 02:20:36 +0000 2023,Btw gw ini kan emang kadang make gopaylater ya. Kenapa ya tiap baru make gopaylater tuh pasti besoknya ditelponin mulu?? Padahal tagihan juga belum keluar apalagi dl pembayarannya lah ya. Kalo dah keluar tagihan atau dl nya mah ya wajar ini baru kemarin loh @gopayindonesia,negatif
1.70E+18,Sat Sep 02 04:46:43 +0000 2023,gopaylater skrg koooo ribet deh gabisa buat transaksi gofood atau goride nih ga segampang dlu,negatif
1.72E+18,Fri Nov 10 02:47:42 +0000 2023,Gopay ini anti kritik atau gimana? Mau komplain ttg sistem gopaylater yg spam aja bingung ngelapor kemana mention di medsos ga dibales? Padahal ganggu banget beliau2 nelponin customer pake nomor beda2 cuma buat nawarin promo @gopayindonesia respon dong min gak cuma saya aja ni,negatif
1.74E+18,Wed Dec 27 08:40:37 +0000 2023,kak gopaylater saya udah dari kemarin tiba2 aja diblokir setelah payment. Mohon bantuannya @gojekindonesia @findayaindo,negatif
1.73E+18,Tue Nov 21 05:05:00 +0000 2023,ada yg pake gopaylater? kalo ada mau tanya dong bisa dipake bayar qris atau transfer ke bank gt gaa?,netral 
1.73E+18,Tue Dec 05 07:44:26 +0000 2023,Hello @findayaindo mau tanya kok gopaylater saya dibekukan sementara ya padahal ga pernah telat bayar tagihan dan udah lama jg dibekukannya tp ga pernah bisa aktif lg,negatif
1.71E+18,Sat Sep 23 07:39:33 +0000 2023,gopaylater skrg fee nya 2% ya bukan flat 15k kek dulu?,netral 
1.72E+18,Fri Nov 10 12:05:47 +0000 2023,ada yg gofoodnya pake gopaylater ga ya?,netral 
1.72E+18,Mon Nov 06 21:43:23 +0000 2023,Gopaylater kenapa gk bisa di pakek ini gangguan Mulu @gojekindonesia @gopayindonesia,negatif
1.71E+18,Sat Oct 07 02:00:18 +0000 2023,Galau bgtttttt beli sampo di tokped dpt diskon 40 rb an tp pake gopaylater,netral 
1.72E+18,Fri Nov 03 08:13:26 +0000 2023,Belom kerja bisa bikin akun gopaylater ga si?,netral 
1.73E+18,Sat Dec 02 01:32:46 +0000 2023,Denda gopaylater ga ngotak banget. Gue pake sekali doang buat manfaatin diskon 100 ribu buat beli parfum. Telat bayar sehari dendanya 50 ribu anjg banget,negatif
1.74E+18,Tue Dec 19 05:12:26 +0000 2023,mau tanya gopaylater itu ada biaya bulanannya ga? misalkan aku mau pesan gofood pake paylater terus nanti ada biaya tambahan?,netral 
1.73E+18,Fri Dec 08 02:55:15 +0000 2023,pengen potong rambut bgt deh ini plis salon mana yg bisa pake spaylater / gopaylater ,netral 
1.60E+18,Sun Dec 18 14:56:21 +0000 2022,Coba2 pake belanja di Zalora pake gopaylater @gojekindonesia katanya dpt cashback coins. Eeh udh seminggu transaksi dan udh brg dtg ga brubah2 tuh jmlh coins gue. Pdhl di history transaction udh masuk tuh coins. Aslik ga jelas,negatif
1.60E+18,Fri Dec 09 06:08:05 +0000 2022,Mau ngirit malah kepotong gopaylater sialan,negatif
1.61E+18,Fri Dec 30 11:22:14 +0000 2022,Mau buka gopaylater gara-gara diskon gofood rata-rata pake gopaylater malah ditolak wkwk,negatif
1.58E+18,Sun Oct 23 10:56:41 +0000 2022,"gopaylater cicil bunganya gede juga nyampe 3,3%",negatif
1.61E+18,Sun Dec 25 16:33:27 +0000 2022,"Baru aja beli kambing kurban pakai GoPayLater, cicilan 6 bulan. Semoga niat baik tetap berpahala meski bayarnya nyicil. ",positif
1.60E+18,Mon Dec 19 04:57:02 +0000 2022,Promonya gofood kebanyakan pakai gopaylater semuaa njirr,negatif
1.60E+18,Fri Nov 25 02:47:16 +0000 2022,"Kayaknya pengen beli TV deh lusa, lagi nyari yang bagus tapi harganya tetap terjangkau di Tokopedia x Yah :)) Soalnya ada promo diskon gede juga pakai GoPayLater, kata temen-temen sih sayang banget kalau dilewatkan. ",positif
1.60E+18,Thu Dec 15 06:53:15 +0000 2022,Nonton piala dunia yang kita pegang menang pasti senang banget sih apalagi kalo nontonnya bareng temen sambil nyemil nyemil makan bareng yg banyak tinggal GoFood bayarnya pakai GoPayLater bisa tambah bahagia ahahah #SemuaJadiRingan,positif
1.60E+18,Thu Dec 15 06:49:30 +0000 2022,Beli makanan dan minuman apapun sebanyak mungkin tanpa mikirin harga bisa banget pakai GoPay dan GoPayLater diskonnya banyak banget menarik untuk dicoba setiap hari cara happy untuk anak kost,positif
1.60E+18,Thu Dec 01 02:06:45 +0000 2022,Tolong segera di bantu dong mau bayar gopaylater udah 2hari gabisa layar blank mana skrg udh lewat due dates nya padahal bukan kesalahan user! @gopayindonesia @gojekindonesia @findayaindo,negatif
1.60E+18,Wed Nov 30 13:18:52 +0000 2022,Tolong dong mau bayar gopaylater gabisa2 ini gmna sih??? Semua cs gada yg balas!! Kalo besok udah kena denda yang bayar siapa? Tetep user juga! Padahal emang sistem down dan cs gak responsif!!! @gojekindonesia @gopayindonesia @findayaindo,negatif
1.60E+18,Thu Dec 08 05:19:02 +0000 2022,Promo gopaylater sungguh menggoda. Ada yg sudah pernah berhenti gopaylater?,negatif
1.60E+18,Sun Dec 18 04:09:34 +0000 2022,Kalian yang pernah pake gopaylater pas kalian pake gopaylater bisa gak ya bayar tagihannya di hari yang sama pas kita pake gopaylater?,netral 
1.60E+18,Thu Dec 08 08:45:01 +0000 2022,gopaylater bisa dibayar pakai gopay coins kah?,netral 
1.61E+18,Wed Dec 28 22:33:34 +0000 2022,Gopaylater ni emng agak agak yaa baru transaksi 3x limitnya tiba2 naik jadi 5jt makin bahaya ni klo belanja2        ,negatif
1.60E+18,Wed Dec 07 08:35:06 +0000 2022,sebenarnya menurut kalian langganan gopaylater itu worth it ga ya buat nge-gofood? Soalnya diskonnya gede2 banget,positif
1.59E+18,Thu Nov 10 13:48:34 +0000 2022,kenapa gopaylater gw diblokir ya padahal kaga pernah gw pake juga,negatif
1.58E+18,Wed Oct 05 16:53:47 +0000 2022,"Huh, akhirnya kelar juga urusan gali lubang tutup lubang bulan ini. Baru aja lunasin GoPayLater, eh langsung dicairin lagi buat nutupin utang yang lain. Hidup rasanya kayak simulasi skripsi menjelang wisudajalani aja dulu, nanti juga tiba-tiba kelar. Bismillah, semoga rezekiku selalu lancar dan dimudahkan. Aamiin. ",negatif
1.58E+18,Sun Oct 23 03:54:56 +0000 2022,Ga top up gopay sama ga pake gopaylater udah 2 bulan malah di blokir,negatif
1.60E+18,Sun Dec 04 10:54:32 +0000 2022,Ajg bgt emg ya tergoda aktifin gopaylater jadinya,negatif
1.60E+18,Tue Nov 29 08:11:15 +0000 2022,hebat juga pencapaian gue bulan ini gapake gopaylater,negatif
1.60E+18,Fri Dec 09 04:46:47 +0000 2022,Ni gopaylater gw dipaksa banget buat nambah limit wkwk,negatif
1.59E+18,Wed Nov 16 15:26:42 +0000 2022,baru tau klo maw apply gopaylater harus ttd perjanjian dll gajadi daftar dh ak males,negatif
1.59E+18,Thu Oct 27 04:42:57 +0000 2022,kemarin habis liat2 harga kasur di toko ijo buat di kosan. ternyata harganya lumayan jga yaa?? niatnya pgn beli pake gopaylater cicil biar agak ringan tenornya bisa agak panjang.,positif
1.60E+18,Tue Dec 13 03:04:56 +0000 2022,Diskonnya gopaylater gila ya,positif
1.59E+18,Thu Oct 27 02:01:55 +0000 2022,orang lain pake gopaylater buat dirinya sendiri kalo gue buat anabul2 di rumah wkwkw pokoknya tiap udah promo kebut langsung checkout pasir makanan vitamin dan perintilan lainnya yang penting si bocil pada sehat,netral 
1.54E+18,Sun Jun 26 10:53:47 +0000 2022,Hallo ada yang pake gopaylater? Itu skema bunga/adminnya gimana ya?,netral 
1.61E+18,Wed Dec 21 08:52:32 +0000 2022,akhir tahun biasanya pada nyiapin resolusi nih akuu gak muluk2 deh yang penting tetep sehat always biar bisa bayar tagihan gopaylater checkout2 wishlist dan penuhi kebutuhan lainnya~,positif
1.60E+18,Tue Dec 13 12:01:39 +0000 2022,ada yg pake gopaylater cicil di tokped?,netral 
1.58E+18,Mon Oct 24 13:07:31 +0000 2022,"Kalau begini terus, lama-lama aku upgrade juga nih GoPayLater.",positif
1.58E+18,Mon Oct 24 07:22:38 +0000 2022,tangan gatel buat aktivasi gopaylater soalnya promonya sedep semua. huft,positif
1.60E+18,Thu Dec 15 03:45:32 +0000 2022,pengen pesennya sekalian banyak sihhh palingan pake gopaylater biar promonya banyak walaupun aku pesen bejibun perit kenyang hatipun senang,positif
1.61E+18,Tue Dec 27 15:52:41 +0000 2022,pengen beli sweater yang rada tebel buat anti nyamuk + dingin beli di tokoed paling bayar pake gopaylater untungnya limit ku sering kunaikin heheheh mantap deh,positif
1.61E+18,Thu Dec 29 16:32:27 +0000 2022,Anti tipu tipu sih kalau promonya tokopedia apalagi promo WIB waktu indonesia belanja kalau digabung sama pembayaran gopaylater keknya betah ngecheckout muluuuu,positif
1.60E+18,Tue Nov 29 15:34:56 +0000 2022,senang nyaa skincare yg biasa aku pake ada di toko ijo wkwkw jadi belinya bisa pas promo wib atau pake gopaylater deh ((cuan adalah jalan ninjaku)),positif
1.60E+18,Mon Dec 05 10:33:50 +0000 2022,desember plis jangan kasih kesedihan kasih promo aja yang banyak wkwkwkw selain promo kebut di toko ijo ada promo apa lagi ya di gopaylater,netral 
1.61E+18,Tue Dec 20 08:22:41 +0000 2022,diskon gopaylater ini menggoda bgt ya hmmmmm apakah skema pembayarannya kek shopee?,positif
1.58E+18,Mon Oct 10 04:57:35 +0000 2022,yang belanja di tokped payment via gopaylater bisa dapet gratis ongkir nggakk???,netral 
1.59E+18,Wed Oct 26 03:49:34 +0000 2022,gopaylater emang paling menolong di akhir bulan ini hahahahahahaa,positif
1.59E+18,Thu Nov 03 07:54:00 +0000 2022,akhirnya nyobain jiwa toast terimakasi gopaylater,positif
1.56E+18,Fri Aug 05 05:04:59 +0000 2022,Apakah gue harus aktifin gopaylater biar dapet promo gofood,positif
1.58E+18,Sun Oct 23 10:26:07 +0000 2022,Gopaylater biaya adm sama bunga nya brp si w mau pake itu biar dapet promo gofud yg kek org2,netral 
1.44E+18,Wed Sep 29 09:37:47 +0000 2021,mau ada ppkm atau gak ada ppkm kayak sama aja buat gue karena dari dulu betah di rumah :)) mau makan tinggal go food mau bayar2 ada go tagihan mau apa2 tinggal go dan semuanya pake gopaylater AHAHA lumayan banyak bgt promo. love u gojek lah pokoknya :*,positif
1.46E+18,Wed Nov 03 15:51:15 +0000 2021,Sedih banget ditolak gopaylater apakah karena aku terlihat seperti tida bisa bayar utanggggggg?,negatif
1.43E+18,Tue Aug 17 14:01:41 +0000 2021,Udah berharap bgt bisa belanja di Tokopedia pake GoPayLater eh beneran terkabuuuuul haha. Pada nonton gak tweeps Tokopedia Anniversary? Tadi diumumin sekarang udah bisa sumpah kaget campur seneng. Wishlist tanggal tua bisa aman @tokopedia @gopayindonesia #GoPayLaterDiTokopedia,positif
1.46E+18,Sun Nov 21 01:25:00 +0000 2021,ada yg pake gopaylater a rek? Aman ga ya? Pengen karena promonya gede banget tp harus pake paylater,netral 
1.47E+18,Thu Dec 09 02:17:06 +0000 2021,Alhamdulillah sejauh ini ga ada hutang dan ga pake kartu kredit bersyukur banget sih Meskipun klo pengen ini itu harus ngerem nabung dipikir beribu kali dulu. Eh ada sih hutang gopaylater gara2 sering ada diskon tp blum isi gopay alhasil pakelah gopaylater,positif
1.46E+18,Tue Nov 23 04:55:00 +0000 2021,gopaylater bisa buat bayar langsung di tempat kaya mcd janji jiwa a rek? Bukan delivery order ya,netral 
1.43E+18,Wed Aug 18 14:21:49 +0000 2021,bayar tokopedia sama zalora udah bisa pake gopaylater ternyata haha,positif
1.47E+18,Mon Dec 20 00:34:24 +0000 2021,Promo gopaylater sangat menggiurkan bikin gak yaa?,positif
1.46E+18,Fri Nov 05 10:57:52 +0000 2021,Gopaylater berguna ga sih?,netral 
1.38E+18,Fri Apr 16 11:19:35 +0000 2021,limit gopaylater naik jadi 16 juta wkwk,positif
1.45E+18,Wed Oct 27 05:49:22 +0000 2021,Nyesel baru pake gopaylater skrg. Diskonnya mantep bener,positif
1.37E+18,Thu Mar 04 08:37:14 +0000 2021,Mau tanya dong yg udh pake gopaylater apakah ada biaya adminnya gitu ga si?,netral 
1.47E+18,Wed Dec 01 06:42:37 +0000 2021,Kayanya mau nyobain gopaylater deh worth it ga sih?,netral 
1.44E+18,Wed Sep 22 08:06:01 +0000 2021,Diskon gofood kebayakan nyuruh aktifin gopaylater,netral 
1.45E+18,Fri Oct 08 03:07:44 +0000 2021,Iya gue ngutang di gopaylater cuma buat makanan gojek karena promonya gede banget,positif
1.46E+18,Wed Nov 10 04:40:08 +0000 2021,Haha belum siap aktifin gopaylater di tokped nanti kalap spaylater aja tagihannya udah banyak banget ini.. mo nangis,negatif
1.44E+18,Thu Sep 30 12:40:49 +0000 2021,Gopaylater sama spaylater tuh max limitnya berapa sih -rek ? Ada yg tau taa?,netral 
1.43E+18,Sun Sep 05 16:22:18 +0000 2021,Gopaylater gua telat beberapa jam lupa mau dibayar ehh di blok. Hmmm,negatif
1.46E+18,Thu Nov 04 04:45:10 +0000 2021,aku kan daftar gopaylater ya trs kan ditolak itu gabisa daftar lg kah? soalnya tulisanya daftar di lain waktu aja gt,negatif
1.46E+18,Mon Nov 01 03:28:04 +0000 2021,Gopaylater limitnya naik tapi fee-nya juga ikut naik hehe.,positif
1.44E+18,Wed Sep 22 03:59:11 +0000 2021,Limit gopaylater semakin bertambah bungggg,netral 
1.47E+18,Sat Dec 25 01:20:00 +0000 2021,gais aku mau tanya. kalo mau beli McD bayarnya bisa pakai gopaylater ga?,netral 
1.44E+18,Fri Sep 17 03:11:27 +0000 2021,Tokped kenapa promonya harus pake gopaylater dah kenapa ga gopay doang aja,negatif
1.89E+18,Sun Feb 23 12:14:08 +0000 2025,"Aku udah bilang dari dulu, pasti bakal ada TikTokPayLater... dan sekarang beneran ada! Tolong selamatkan aku, godaan belanja makin parah!",negatif
1.88E+18,Thu Jan 30 03:04:07 +0000 2025,Uang ngepres malah co pakek tiktokpaylater thrift mulu,negatif
1.60E+18,Fri Dec 09 08:01:38 +0000 2022,"Limit GoPayLater satu juta kalau bisa jadi uang tunai pasti lebih enak ya, bisa dipakai buat hal-hal yang bermanfaat.",netral 
1.74E+18,Mon Dec 18 07:26:12 +0000 2023,Manifesting: Minggu ini ada rezeki yang tidak disangka2 untuk bayar 4 pinjol (adakami akulaku gopaylater krepin) sampe LUNAS,negatif
1.73E+18,Wed Nov 29 08:58:50 +0000 2023,dah ya taun depan tanggungan utangnya spinjam aja spaylater sm gopaylater nya matiin. tlng bgt ini mah jgn ngutang lg.,negatif
1.73E+18,Fri May 02 00:00:00 +0000 2025,"baru dapet notifikasi soal GoPayLater, katanya ada fitur baru. menarik juga.",netral
1.73E+18,Fri Dec 06 00:00:00 +0000 2024,gue ga nyangka TikTokPayLater bakal sesimpel dan secepat itu. sangat membantu.,positif
1.73E+18,Tue Oct 25 00:00:00 +0000 2022,"gue belum pake ShopeePayLater, tapi sering liat di review-review online.",netral
1.73E+18,Sun Oct 13 00:00:00 +0000 2024,"baru dapet notifikasi soal ShopeePayLater, katanya ada fitur baru. menarik juga.",netral
1.73E+18,Fri Jan 28 00:00:00 +0000 2022,mending bayar tunai daripada pusing urusan sama TikTokPayLater tiap bulan.,negatif
